25,25,26,23,12,12,12,12,12,11,11,10,10,27,26,27,18,18,17,11, 9, 8, 8, 7, 5, 0,29,29, 1,
 24,24,24,24,24,23,23,23,23,22,22,22,22,22,22,23,26,29,30,29,19,17,16,16,16,16,16,16,16,
 22,22,22,23,24,25,26,27,28,26,14,14,14,14,14,14,13,13,10, 3,31,31,31, 1,14,13,13,12,13,
 27,27,20,17,16,15,15,15,15,13,12,10, 7, 3, 1, 0,31,31,31, 2,13,13,13,13,12,12,12,12,11,
 20,16,15,14,14,14,13,13,13,13,10, 4, 1, 0, 0,31,31,31,12,13,13,13,13,12,12,12,11,11,11,
 26,23,19,17,15,14,14,13,13,13,13,12,11, 9, 2, 0,31,31,30,30, 8,12,12,12,12,12,12,12,12,
 25,26,27,26,18,16,15,15,15,14,14,14,13,13,12, 8, 3, 1, 1, 0, 1, 3, 7,13,12,12,12,11,11,
 20,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,21,21,22,22,
 11,12,11,12,11,12,11,12,11,12,11,12,11,12,12,11,12,11,12,11,12,11,12,11,12,11,12,11,12,
 26,26,27,21,17,16,15,14,14,13,13,13,12,11, 9, 7, 0,31,31,30, 0, 6,12,12,12,13,13,13,12,
 25,25,22,16,15,14,14,14,14,14,13,13,12,11, 9, 5, 2, 0,31,30,30,31,11,11,12,11,11,11,11,
 22,24,23,21,19,17,16,15,15,14,14,14,13,10, 5, 1, 1, 0, 0, 0, 2,10,12,12,12,12,13,13,13,
 24,26,22,20,18,17,16,15,15,15,14,13,12, 7, 2, 1, 1, 0, 0, 0, 3,11,12,12,12,12,12,13,14,
 26,24,25,26,26,23,13,13,13,13,13,13,12,12,10, 6,30,30,30,30,30,11,12,12,12,12,12,12,12,
 25,26,21,18,16,15,14,14,13,13,13,13,12,12, 5, 1, 0, 0, 0,31, 1, 7,13,12,13,13,13,13,12,
  1,25,24,24,24,26,24,19,16,15,15,15,14,14,13,11, 8, 3, 1, 1, 0, 0, 2,11,12,13,12,12,12,
 29,27,26,23,20,18,18,17,16,16,15,13,12,10, 9, 8, 6, 3, 2, 0, 0, 2,12,12,13,13,13,13,12,
 26,29,28,26,22,19,18,18,17,16,15,14,13,12,11, 9, 7, 4, 2, 1, 1,10,12,12,12,13,13,12,11,
 30,31, 9,13,13,13,13,13,13,13,13,12,12,11,10, 8, 2,31,31,31,31,31, 1,10,13,12,12,12,12,
 27,24,19,17,16,15,15,14,14,14,12, 4, 1, 0, 0,31,31, 0, 9,11,11,12,12,12,12,12,12,12,13,
 21,19,17,15,15,14,14,14,13,13,12,12, 8, 3, 1, 0,31,31,31, 0,10,12,11,12,12,12,11,11,11,
 26,24,20,18,16,16,15,15,15,14,14,14,12, 6, 3, 2, 1, 0,31, 4, 9,11,11,11,11,12,12,13,17,
 26,23,19,17,17,15,15,14,14,13,13,12,10, 2, 2, 1, 1, 0, 0, 2,10,11,12,13,14,14,14,14,11,
 16,27,28,28,28,13,13,13,13,13,13,13,13,13,13,13, 8, 2,30,31,31,31, 9,11,12,12,12,12,12,
 27,26,22,26,26,26,26,24,20,15,15,15,15,14,14,13, 9, 3, 0, 0,31,31, 3,11,12,13,13,13,13,
 22,21,19,18,17,16,15,15,14,13,12,11,10, 8, 6, 4, 2, 0, 0,31, 2, 9,11,12,12,12,13,13,13,
 25,24,21,19,17,15,14,14,14,13,13,12,12,11,11, 8, 2, 1, 1, 1, 0, 3,10,13,13,13,13,12,11,
 19,18,17,17,16,16,16,15,14,14,10, 7, 5, 4, 3, 2, 1, 1, 0, 2, 8,12,13,14,15,15,14,13,11,
 25,21,19,18,17,16,16,15,15,14,13,11, 8, 5, 4, 3, 2, 2, 2, 1, 1,15,14,13,13,13,12,12,12,
 14,14,14,14,13,13,13,13,12,12, 9, 0,31,31,31,31,31, 0, 9,12,12,13,13,13,13,13,12,12,11,
 22,20,18,16,15,15,14,14,14,13,13,12, 4, 2, 2, 1, 1, 1, 0, 2, 5, 8,10,11,11,13,13,13,13,
 26,21,18,17,16,15,14,14,14,13,11, 1, 1, 1, 1, 1, 1, 3, 5,10,12,13,14,14,14,14,14,13,13,
 30,20,18,18,17,17,16,16,15,15,12, 9, 7, 5, 4, 4, 3, 3, 3, 5,12,13,13,13,13,13,12,12,12,
 28,28,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,26,26,26,26,26,25,25,24,22,20,19,
 21,20,19,19,19,19,18,18,17,17,16,15,14,13, 9, 5, 5, 4, 4, 4, 3, 3, 4, 7,11,13,12,12,12