14,15,14,17,28,29,30,30,29,29,29,28,26,16,16,17,17,18,18,18,18,18,20,30, 2, 4, 2,31, 3,
 10,10, 9, 9,25,25,26,26,26,28, 0,10,10,10,10,11,11,11,11,11,11,11,10,11,13,15,16,17,18,
 30,29,29,28,26,23,21,20,20,22,24,26,26,24,24,25,27,29,30,30,30,30,30,30,30,30,30,30,29,
  1, 2, 2, 2, 2, 3, 5, 7, 9, 9,10,11,12,14,15,16,17,18,18,19,19,20,21,21,22,23,24,24,23,
 24,20,15,13,13,12,12,12,12,12,12,29,29,29,29,30, 0, 3, 5, 9,10,12,12,13,14,16,19,21,22,
 18,15,13,12,12,12,11,11,11,10,29,29,29,29,30,31, 2, 9, 9,10,11,12,13,14,16,19,19,21,23,
 13,12,12,12,12,12,12,10,28,29,28,28,29,29,30, 4, 6, 8,10,11,12,12,14,16,18,19,20,21,21,
 14,13,13,12,12,12,12,12,12,10,29,30,31, 0, 1, 4, 8,10,11,11,12,13,14,17,19,21,22,23,24,
 20,20,20,18,18,21,24,22,15,12,12,11,11,11,11,10, 6,31,31, 0, 1, 2, 5, 9,11,13,14,15,17,
 13,12,12,12,12,12,12,12, 7,31,30,30,30,30,30, 0, 3, 8,11,12,12,13,13,14,14,16,17,18,20,
 18,17,16,15,14,13,13,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,
 10,10,11,11,12,12,13,15,16,17,18,19,20,20,20,21,21,21,21,21,22,22,22,22,22,23,23,24,25,
 12,12,12,12,12,12,12,12,13,26,28,29,30,31, 0, 1, 5, 8,10,11,12,13,14,15,17,18,20,22,23,
  6,15,14, 2,30,16,17,20,19,21,23,21,21,24,22,21,15,10,10,10,10, 9, 6,30, 5, 9,10,12,18,
 13,12,12,12,12,12,12,11,10,31,30,31, 0, 1, 3, 6,10,11,12,13,14,15,16,17,18,19,20,21,23,
 13,12,12,12,12,12,12,12,11, 9,30,30,31,31, 0, 2, 9,11,11,12,13,14,16,18,18,19,21,22,26,
 13,12,12,12,12,13,13,28,29,29,29,30,30,30,31, 2, 7, 9,10,11,12,12,13,14,17,20,21,22,22,
 23,23,23,20,16,13,12,12,12,12,12,12,12,12, 8,29,31, 0, 3, 4, 9,12,13,16,19,21,23,25,25,
 27,26,17,14,14,13,13,12,12,12,12,12,11,11,10, 6,29,30,30, 2, 8,10,11,11,11,12,14,15,17,
 20,14,12,12,12,12,12,12,12,12,11, 0,30,30,31,30,31, 3, 9,10,11,11,13,14,15,16,18,20,22,
 21,18,15,13,12,11,11,11,11,11,28,28,28,29,30,31, 0, 8,10,10,11,12,13,15,19,20,21,23,22,
 13,12,12,12,12,12,12,12,12,29,30,31,31, 0, 3, 8,10,10,11,11,12,15,17,18,19,19,20,21,22,
 20,18,16,15,14,13,12,12, 8,31, 0, 1, 2, 4, 6, 7, 9,10,12,15,16,18,19,20,21,22,23,23,24,
 12,12,12,12,12,12,12,12,11, 2,30,30,30,30,31,31, 7,10,11,12,12,12,13,13,13,14,14,15,17,
 14,13,12,12,12,12,13,29,29,29,30,30,31,31, 2, 6, 9,10,11,12,12,12,13,13,16,18,19,21,23,
 14,13,13,12,12,12,12,12,12,12,12,13,27,28,29,31, 0, 2, 4, 5, 5, 7,10,12,14,15,17,19,19,
 13,13,13,13,13,13,12,12,12,13,28,29,30,31, 1, 2, 6, 9,10,11,11,11,13,16,18,20,21,22,23,
 23,28,31,31,26,17,14,15,18,19,18,19,23,23,23,25,11,10,10,10,10,10, 9,28,28, 3,10,11,12,
 15,14,13,13,13,13,12,12,12,30,30,30,31,31, 1, 3, 3, 4, 5, 7,11,12,14,16,17,18,18,17,17,
 14,13,13,12,12,12,12,12,12,29,29,30,30,31,31, 1, 5, 9,10,11,11,12,13,15,16,17,19,21,23,
 15,13,12,12,12,12,12,12,12,13,27,28,28,29,31, 0, 5, 9,10,11,11,12,12,14,18,21,21,22,22,
 13,13,13,13,14,14,30,31,31, 0, 0, 1, 3, 7, 9,10,11,12,12,14,15,16,17,18,19,20,21,22,24