14, 4, 5,10,13,12,12,12,11,11,11,11,11,10,12,17,23, 7, 2,29,27,26,24,19,17,16,15,16,17,
 21,21,21,21,23,25,21,16,15,13,11, 5, 3, 3, 4,12,13,13,12,12,11, 4,29,28,27,25,22,19,17,
 26,28,26,22,19,17,15,13, 9, 6, 4, 3, 2, 7,13,13,13,13,13,13,13,14,27,28,28,29,28,26,18,
 25,25,22,19,17,16,14,10, 6, 3, 1, 0,10,14,12,12,13,13,13,13,11, 5,30,28,27,26,25,22,19,
 26,25,25,22,16,13,13,13,11, 7, 4,31,28,13,13,13,13,14,14,12,10, 8, 2,26,27,27,26,26,26,
 18,26,28,27,25,14,13,12, 9, 3, 0, 0, 2,13,13,13,13,13,13,13,12,12,11, 0,30,30,30,29,29,
 25,18,16,15,13,10, 5, 2, 0,30,12,13,13,13,13,13,12,12,11, 7, 0,30,29,27,26,25,23,18,16,
 25,26,26,27,26,26,24,19,15,15,14,14,13,13,12,12,11,10, 4, 0,30,30, 3,12,12,12,11,11,11,
 28,25,22,19,18,16,15,11, 6, 2, 1, 2,12,13,13,14,14,13,11,10, 4,30,25,25,25,25,24,23,21,
 25,24,21,19,17,15,12, 9, 6, 3, 0,28,20,14,14,14,13,12,11,10,10, 8, 3,31,26,25,24,24,23,
 22,21,19,17,15,11, 6, 4, 4, 1,30,16,14,14,14,13,13,13,11, 9, 4,31,27,26,25,25,24,24,24,
 26,25,23,22,21,17,15,14, 7, 4, 1, 0,15,14,14,13,11,10,11, 9, 6,27,27,27,26,26,26,25,23,
 13,12,11, 9, 3, 1, 0, 0, 1,10,14,13,14,14,14,14,13,13,13,13,12, 9, 6,31,30,29,28,27,26,
 25,24,19,17,16,16,14,13, 7, 3, 2, 0,12,14,13,12,12,11,11,11,11,11, 8, 1,29,26,26,25,24,
 24,24,23,22,20,18,16,15,15,12, 4, 4, 3, 3, 2,14,14,14,14,14,13,11, 9, 5,30,25,25,25,24,
 24,24,24,23,22,20,19,18,15,12, 6, 5, 4, 3, 1,15,15,14,14,14,13,12, 9, 3,25,24,24,24,23,
 22,19,17,16,15,13, 9, 6, 5, 5, 5, 4, 3,18,16,15,15,14,13,12,11, 6, 1,29,26,24,24,23,23,
 23,16,14,14,13,12,10, 1, 1, 1, 2,11,13,13,13,13,12,12,12,12,10,31,29,29,29,29,28,26,20,
 23,20,17,16,15,14,12, 8, 2, 1, 1, 4,14,14,14,14,13,13,12,11,10, 7, 2,28,27,25,24,23,22,
 23,24,23,20,17,15,15,13, 6, 3, 2,31, 9,13,13,13,14,13,12,11,10, 7,31,27,26,25,24,24,22,
 27,28,27,26,26,25,25,23,17,10, 8, 7, 4,29,15,14,14,14,14,15,16,23,29, 0, 0,30,29,29,27,
 24,15,13,13,12, 9, 2, 0, 0, 1,12,13,13,13,13,13,13,13,13,12,12,12, 8, 1,29,29,27,27,26,
 20,18,17,16,15,14, 4, 2, 2, 2, 1,10,14,14,14,14,14,13,11,10, 6, 2,31,26,24,23,22,20,18,
 25,24,23,20,19,16,16,13, 6, 3, 3, 1, 9,13,13,14,14,14,13,12,11, 8, 4,30,27,26,25,24,23,
 25,26,25,23,22,19,17,15,15,13,10, 8, 6, 5, 2,13,14,13,13,12,11, 7, 1,28,26,25,24,24,22,
  4, 1, 0, 0,31,31,10,12,12,13,13,13,13,13,13,12,12,12,11, 9, 5, 0,29,28,27,26,25,24,23,
  0,24,23,23,23,24,24,20,18,15,14,12, 6, 3, 2, 6,13,13,13,14,13,12, 9, 1,27,25,24,23,20,
 28,23,23,24,24,21,20,18,17,15,11, 7, 5, 3, 8,15,14,14,13,11, 9, 4,31,27,24,23,23,22,20,
 15,14,13,13,13,11, 1,31,31,31,31,31, 8,13,13,13,13,13,13,13,12,12,11, 6,31,29,28,26,22,
 15,15,15,14,13,11, 3, 2, 1, 0, 1, 5,14,14,14,14,14,14,13,12,10, 8,25,24,24,24,25,26,30,
  2, 1,30,26,24,25,26,26,21,18,17,16,15,11, 3, 2, 2, 9,14,13,13,12,11, 7,30,25,24,23,21,
 25,24,21,18,17,16,15,14, 8, 4, 3, 2, 2, 9,14,14,14,15,14,12, 7, 3,31,26,24,23,22,20,18,
 14,14,14,14,14,13,11, 6, 1, 0,31,31,31, 0,13,13,13,13,13,13,13,13,11, 5,30,30,29,28,26,
 19,17,17,17,13, 7, 3, 2, 1, 3,14,14,14,14,14,13,12,11,10, 8, 3,30,28,26,24,24,22,21,20,
  2, 2, 3, 2, 1,29,25,25,25,24,20,16,15,11, 2, 0,11,13,12,12,12,11,11, 6,30,25,24,23,22,
 29,25,24,24,24,23,22,19,17,15,16, 6, 2, 2, 1, 6,14,14,14,14,14,14,11, 6,31,26,24,23,21,
 26,24,23,21,19,17,16,13, 7, 5, 5, 5,10,13,13,13,13,13,12,10, 0,30,28,26,25,23,22,19,18,
 30,29,30,29,26,14,14,13,13,10, 4,31,31,31, 0,12,13,13,13,13,13,13,12,11, 3,31,30,27,24,
 24,23,19,16,16,15,15,14,11, 7, 5, 3, 1, 0,14,14,14,13,13,12,11, 6, 2,31,26,25,24,22,19,
 21,20,18,17,16,16,10, 4, 2, 2, 1,10,14,13,14,13,13,13,12,12,10, 9, 5, 0,25,24,24,23,21,
 19,17,16,15,15, 7, 3, 2, 1, 3,13,13,12,12,12,12,12,12,12, 9, 2,29,26,25,24,24,23,21,17,
 24,25,24,23,22,21,18,16,14, 9, 8, 7, 2,10,14,14,14,13,12,10, 5,28,26,25,25,25,24,23,19,
 15,14,14,13,13,10, 4, 0,31,31,31,31,11,13,13,13,13,13,13,13,12,12,11,10, 4,29,30,29,23,
 23,20,17,16,16,16,17,30, 1, 2, 1, 1, 8,13,13,13,13,13,12,11,10, 9, 5,30,28,26,25,23,19,
  2,27,24,23,22,22,21,19,17,16,13, 5, 4, 3,13,13,13,13,12,12,10, 6, 1,28,25,24,23,23,20