#!,zero-counter: 998
-41314877,20359476,-559940709
-45285861,23146733,-559458988
-47322337,24699976,-559328872
-46725845,24252795,-559647476
-45037944,23113864,-560028971
-47665551,25113289,-559461426
-50412432,27398970,-558813800
-52262774,29128741,-558554893
-48853728,29426157,-558982134
-40456338,28819671,-560292822
-33329063,19071774,-561833266
-29561991,8207433,-562582426
-29308609,-503994,-562925637
-36759418,-5385397,-562791264
-44990071,-10911941,-562427074
-55715723,-14945574,-562270304
-69040915,-16284781,-562259262
-84262129,-14642221,-561596153
-98874195,-11887995,-559148755
-111213375,-9597035,-554857482
-119314534,-8290548,-551733583
-121629624,-9593797,-550234845
-121697321,-10504769,-548646652
-119235287,-9852166,-546566796
-113317413,-7558720,-543974039
-105312697,-3442851,-541098884
-96901725,1595426,-538702652
-89298090,6024923,-538029294
-84028541,9297705,-539683321
-81050744,10617293,-543963102
-79611105,9522319,-551160357
-78478198,6011877,-561821751
-76285682,458912,-576143474
-72164088,-6070249,-592947219
-66607741,-11741176,-609536263
-59077645,-16238073,-625957170
-49853852,-19388027,-642242053
-38813208,-21931063,-658208289
-26822366,-23675788,-674358755
-14755138,-24896490,-690198041
-2396791,-26987611,-704172539
8913178,-29977722,-715833419
17813756,-33646389,-725451463
23399416,-37761906,-733351419
25423107,-42254272,-739748089
23286897,-45863350,-745144863
18054237,-48837147,-749767665
9716547,-50406714,-754026050
-217749,-50968383,-757842130
-9490545,-50882510,-760716397
-17119719,-50155763,-762346114
-23359939,-48683305,-762763437
-29582708,-45504512,-762062630
-35648509,-41539531,-760104950
-41468085,-37524327,-756947872
-47191966,-33949412,-752835181
-53605795,-30540800,-747985505
-60118788,-27945724,-742679174
-75728678,-15505076,-751062868
-70211744,-26565715,-765180231
-71207072,-29270830,-779008803
-73778678,-29589572,-788843443
-76112899,-30206790,-796244476
-78044248,-32179235,-802753355
-79890540,-34088396,-808180279
-81114736,-34990303,-811477858
-82985797,-34182942,-812142280
-87692920,-27634269,-811061424
-89871243,-21927398,-808514137
-75711071,-36681450,-805895173
-60998746,-45971606,-806377820
-46884125,-53877612,-808702898
-34927599,-62495777,-810987464
-26853511,-71336134,-813423479
-24607756,-76160525,-817658240
-26402000,-76486443,-822612732
-29042619,-74869159,-827045554
-33093826,-71284555,-830021639
-35892713,-67584933,-831542792
-37726797,-63065531,-831835454
-30532882,-62694689,-831139695
-18642510,-62319508,-831480053
-5122118,-62721287,-833769570
5628811,-62441395,-837848444
11421939,-61372282,-842575825
12282769,-59120818,-846797273
11799378,-56370368,-849443377
13891230,-54351776,-849920585
19171483,-52027610,-848273305
27561736,-48874474,-845201732
37352383,-44097874,-841753365
46314969,-38689887,-839131725
53526505,-34353430,-838327314
58191520,-30451719,-839598558
60226245,-25911878,-841495019
59659996,-20586045,-844416540
55733620,-14465791,-846148607
48800335,-8623230,-848103638
38456332,-2258201,-848980666
24533436,4905093,-850687413
6995566,17444584,-852509838
-8826531,26246682,-853965424
-21592440,29097577,-856255442
-29002006,25907061,-856563124
-30373477,20180731,-854938157
-26562877,14102412,-852299296
-16244471,6990864,-849691284
-2034539,-1140609,-848406147
11856388,-8583101,-850088594
23790598,-14805351,-852057834
33282025,-19844827,-854964839
40391694,-23901705,-858613360
44401672,-26136889,-863444716
46287954,-26655356,-866867560
46605520,-26868393,-870128544
45910881,-27310227,-871774199
45191617,-28045378,-872880939
45819163,-29051833,-873783569
48476743,-30548365,-875762132
52088213,-31874380,-877531259
55382993,-32858747,-879802375
57767427,-33772206,-883428254
59044485,-34479578,-886641419
58727296,-35084862,-890183615
56317639,-35308263,-893793020
52667392,-35037225,-897038334
48608577,-34391495,-899631533
45042396,-33671568,-901705887
42384812,-32933265,-903509071
40792207,-32517808,-905270451
39951692,-32184647,-907058038
39960324,-32339672,-908786258
39984147,-33193587,-910320682
39171396,-34383011,-911719597
37736555,-35432270,-913158390
35963625,-35973738,-914505629
34140518,-36100885,-915563598
32508743,-36013399,-916185862
31080521,-35879479,-916778681
29649033,-36001146,-918215250
27963986,-36449775,-918834101
25695688,-37177473,-919246262
23234378,-38111454,-919488258
20871805,-39124290,-919660958
18858251,-40154642,-919809715
17223886,-41173889,-919776033
15719337,-41975223,-919733274
14444192,-42399676,-919950867
13506048,-42064429,-920489108
12899775,-41606171,-921143086
12310214,-40976137,-921502305
11710123,-40360654,-921817037
10855736,-40041238,-922140601
9573673,-40150480,-922450955
7988000,-40634157,-922677411
6089348,-41393083,-922918182
4190884,-42326825,-923356547
2259307,-43233478,-924672075
1176815,-44598525,-924820394
312273,-46150697,-924663430
-163772,-47514116,-924391753
-519830,-48653036,-924035511
-578066,-49641606,-923582342
-315995,-50547898,-923068010
239388,-51529227,-922519590
868144,-52589889,-921986878
1342987,-53592717,-922192293
1693065,-54547965,-921762808
1775685,-55471121,-921389560
1601371,-56328066,-921028430
1248384,-57002137,-920700675
820488,-57449672,-920301639
2512451,-57472182,-917576273
3424255,-57373857,-916938576
4284564,-57327949,-916377507
#!,zero-counter: 28
8295296,-53741432,-903280941
9041119,-53447010,-902876081
9795600,-53185099,-902429560
10592601,-52954153,-902038993
11444627,-52670360,-901682912
12367445,-52457754,-901343599
13556448,-52435426,-901167304
15059995,-52414967,-901027483
16588924,-52202627,-900833472
18124209,-51741700,-900693601
19629051,-51413696,-900557733
20454980,-51154637,-900337025
20808820,-50704941,-900258298
21121652,-50048965,-900202949
21610992,-49095060,-900101215
22312528,-48089169,-899919931
23123466,-46998884,-899829234
23965721,-46118413,-899714225
24591926,-45427876,-899634929
24994827,-44957895,-899518301
25169863,-44642812,-899458864
25124017,-44331463,-899453259
24803708,-43731769,-899428615
24501900,-43048935,-899419363
24396285,-41924752,-899363479
24585340,-40596490,-899263628
24901902,-39205034,-899022662
24890300,-37784954,-898826104
24478452,-36581004,-898683103
23994437,-35848766,-898498663
21973454,-35463364,-897262376
21018872,-35066641,-896694673
20445105,-34488923,-895999312
20253699,-33837580,-895258847
21303261,-33684721,-893758111
23502075,-33196797,-891290437
26970849,-32018859,-887161217
31398091,-30271452,-882115797
36206940,-28091164,-877027356
40714847,-25724566,-872379293
44411812,-23531841,-868089659
47292392,-21511367,-863977765
49231613,-19391537,-860007416
50458356,-17223210,-856557713
51195965,-15122350,-853846531
51219545,-12805302,-851928417
50576565,-10473495,-850673502
49617127,-8331383,-849968009
48614777,-6475994,-849644492
47538088,-4678369,-849489495
46857001,-2726393,-849650856
46495680,-742197,-850041192
45909961,1409993,-850610390
44533794,3869931,-851357019
43069686,6042460,-852616260
41841540,8100825,-854346548
41016363,10149882,-856488966
40569691,12047083,-858979991
40629858,12837584,-861628344
40480054,13341368,-863659325
40357606,13802817,-864684752
40980556,13909915,-863126235
41541964,14057045,-861243346
42715001,13799541,-859335533
44803348,13298026,-857780060
48131788,12567063,-856563126
52320586,11607307,-855609240
56786046,10006085,-854852942
60706983,8157566,-854629083
63720496,5987951,-854951772
65396714,3359019,-855987485
65833103,-32111,-857548700
65101448,-3990742,-859462571
64266685,-7859047,-861482823
64583875,-11048646,-863495510
66192272,-13164080,-865485344
68861279,-14585324,-867324158
71165622,-15814362,-869140458
72215892,-16800366,-870744426
72322971,-17768519,-871994376
72108321,-18620646,-873298967
71975953,-19301761,-874630466
71898161,-19867520,-875927592
71935662,-20421690,-877138859
71962428,-20922037,-878353663
71660832,-21224401,-879552745
70898103,-21486114,-880602622
69782716,-21791814,-881393752
68689102,-22078102,-881981983
67786151,-22140265,-882427280
67090312,-22033321,-882825592
66567076,-21842875,-883115107
66180795,-21490934,-883549714
65714931,-21067868,-884113417
65028553,-20777931,-884783049
64408190,-20557477,-885383402
63600599,-20407467,-885940791
62196213,-20444885,-886349153
60529513,-20597812,-886733601
58897710,-20672891,-887252846
57465512,-20472200,-887966476
56072249,-20036090,-888835524
54623210,-19599807,-889801402
52993482,-19325305,-890952678
51244333,-19144281,-891964350
49592693,-19035194,-892711454
48101565,-19115429,-893112779
46673058,-19445974,-893365197
45275709,-19816326,-893484962
44176539,-19818383,-893505406
43668607,-19283090,-893788905
43758720,-17988770,-894198736
44178878,-16082973,-894661799
44771540,-13936179,-894964559
45708202,-11554036,-894962377
47207467,-9255399,-894523573
49408596,-7323324,-893595125
51160241,-5992165,-892150542
51617101,-5425600,-890279099
51167398,-5552870,-888271642
50394646,-6167163,-886331903
49681703,-7055212,-884569494
49108030,-8082292,-883020526
48476761,-9060597,-881732862
47603827,-9986378,-880738486
46270397,-11001680,-879930598
44845766,-12125185,-879222057
43992486,-12962362,-878748898
43416816,-13686669,-878526061
43032758,-14570361,-878398784
43938645,-15149519,-878888374
44756665,-15224306,-879345141
45496979,-15347352,-880274888
45587708,-15889013,-881736619
44333492,-17065744,-883634788
42208305,-18639411,-885757215
40974095,-21193785,-887209165
39878494,-23724418,-888007218
39404407,-25389724,-888692006
39214337,-26818516,-889020494
39318792,-27672746,-889040251
41755010,-28445520,-887862730
42643239,-28374612,-887511295
43634036,-28452611,-887193341
#!,zero-counter: 199
55909197,-26086963,-867869409
58505974,-25377305,-866135440
61226645,-23658591,-863606444
63017961,-22708489,-861651117
64461787,-21754898,-860421436
64984744,-21009767,-858718964
64669981,-20548925,-857112483
63429607,-20470079,-855665779
60792957,-21916605,-853945392
58116755,-23658974,-853093436
56924075,-24875578,-853051622
55562344,-25892958,-853080548
54266980,-27220890,-853356539
51892442,-28787722,-854042720
50038626,-30335569,-854580741
49662437,-31154768,-855119650
50327928,-31352424,-855728719
53700707,-30619060,-858045297
58571696,-27945872,-860807095
64337213,-24778197,-863001199
68098844,-21905735,-864226303
71632065,-19737545,-865009004
73757120,-17783451,-865227019
74533159,-17046136,-865076489
75895433,-16668739,-864440188
76841231,-15868120,-862959874
77163177,-15634847,-861285766
77108738,-15763154,-860280008
76306740,-16228317,-857627563
73657578,-16493665,-854641783
70693908,-17358405,-852398894
66918135,-19313226,-850102843
63895350,-22018101,-848041067
62818664,-24618584,-847699931
64067496,-25926450,-847653379
65114703,-26865909,-848151861
68866868,-25237101,-848628439
72869033,-22306052,-849069525
75040446,-20860608,-849179307
77337901,-19498670,-849225207
79675681,-18013464,-849165607
81083062,-16984601,-848908654
82260557,-15813949,-848680403
82852920,-15391087,-848600600
83536769,-14870544,-848429148
84117697,-14217018,-848225146
84621762,-13614072,-848038551
85040648,-13099335,-847852562
#!,zero-counter: 40
82265020,-13942659,-852680037
81787640,-12962626,-852522019
81214561,-11683865,-852237502
80832213,-10330924,-851868088
80922471,-9048375,-851095086
81180546,-8303528,-849130753
81416516,-8486793,-846311859
82070601,-8888266,-843330692
82928899,-9079429,-840451670
83775559,-9051580,-837751165
84765906,-8996551,-835518610
85541509,-8931065,-834295820
85234923,-9497590,-834830763
83971559,-10014451,-836081305
82060198,-10722493,-837807056
79715726,-11822368,-839984415
77013701,-13135313,-842310982
74315559,-14362831,-844442775
74340992,-16189696,-845760282
75236529,-17676791,-845956279
77040301,-18294131,-845350757
78408518,-18457570,-845211738
79185346,-18230652,-844514371
78302614,-17585003,-842249071
76960420,-16815429,-840871803
75114920,-17100277,-839963781
73193889,-18326027,-839171954
71921712,-19476564,-838881015
70487471,-20261958,-838440616
69414138,-21200164,-838358230
68613619,-21350470,-838317949
67746423,-21390126,-838218224
66591125,-21448625,-838244938
65447437,-21765775,-838734542
65137353,-22092987,-839701609
65526951,-22096514,-840897735
67049909,-21504090,-842344305
69042087,-20660795,-843565074
70603804,-19551977,-844341928
73116983,-17909505,-844909948
75722211,-15579379,-845536042
77325624,-13436163,-845057450
78625043,-11309208,-844634305
79086841,-9397846,-844150052
79522226,-8573032,-843507277
80224582,-7639033,-842880700
80638912,-7065425,-841889647
78986187,-6429675,-840528450
75700728,-6777641,-839035580
72175894,-7779292,-837714674
69548841,-9724243,-837030673
67141072,-11460732,-836664764
63698465,-13804278,-835763005
62124936,-15135364,-835404020
60730196,-16253935,-835498809
62065306,-16968986,-835798678
65177170,-15063003,-836435527
67168395,-13195553,-836652010
69412137,-11309664,-836530953
71927696,-8686520,-836681354
73038702,-6918765,-836489315
74883801,-4849202,-835926423
76678612,-2363950,-835797293
77872722,-827715,-835636139
78515818,-421583,-835656156
79504467,-629333,-835498692
80387895,-609065,-835368547
#!,zero-counter: 58
78785649,-2175837,-840436647
78538515,-1202084,-840195921
78316872,-148570,-839875316
78111929,647753,-839372200
77074028,921896,-837985386
75859810,701121,-836020967
75154439,376717,-834331950
74346185,65859,-832640147
72925370,-302466,-830953861
71064423,-777726,-829366867
69164131,-1409101,-827791921
67008173,-2298116,-826505269
63971328,-3783303,-825532713
60360385,-5866380,-824726763
56748175,-8148735,-824086115
53438167,-10575932,-823615357
50086342,-12885214,-823558186
46596064,-14982648,-824006042
42999440,-16480737,-824890777
40026971,-17279574,-826223980
38198510,-17278031,-827722052
38003295,-18199076,-828198709
39175854,-18478223,-828337428
40351076,-17927151,-828333880
42714837,-17087567,-828779952
46513337,-15848746,-829472608
51049694,-13663736,-830517202
55135365,-11212035,-832074605
58017071,-8909300,-833555876
60882716,-6943167,-834719973
62489908,-5469217,-835651674
62997828,-4599291,-836100719
64140595,-3598739,-836574752
65184884,-5029092,-836721667
62699580,-6840872,-835830762
60089016,-8787675,-834121762
57592913,-9288841,-832489251
55174900,-10616228,-830376431
51285318,-10494969,-828205586
47881150,-9318844,-826482174
47234862,-8490728,-826450767
46873457,-7219574,-825474784
46597575,-5778801,-824397237
46793175,-4782653,-824129895
50708663,-2307926,-824268378
55442314,1167322,-825468186
57523898,3080147,-826686991
58899144,3862757,-827673774
61388551,3827336,-829092137
63701958,3351809,-830731934
64622148,2340242,-831097721
65649260,1011226,-832647142
66746312,-787937,-833712264
67255569,-2210415,-834243948
67489148,-3190958,-834555185
68022304,-3823148,-834448769
67231605,-4793205,-834126632
#!,zero-counter: 132
63173443,-1583030,-836134947
63234811,-728793,-835093707
63373923,-100550,-833880670
63684643,161956,-832207829
63901182,8382,-829755933
62821665,-317235,-826671395
60453148,-986408,-823223438
56584288,-1415486,-819291947
51244400,-1471758,-814924374
45316438,-1311899,-810756173
39833260,-1039359,-807593768
35571997,-749172,-805703330
31968141,-252440,-804999109
28021038,79293,-804982997
23212009,265929,-805664941
18260811,439864,-806884126
13934808,432361,-808543242
10523204,208523,-810601230
8071103,-112171,-813071313
6097748,-301775,-815634703
4466769,-620847,-817768810
5147937,-1310329,-818189811
6303767,-1535216,-818204322
7290261,-1849726,-817834971
8225973,-1585053,-817447166
9718610,-1238188,-817278072
11317527,-843082,-817001127
16706861,-411583,-817649281
21961371,1751632,-819202294
24732422,2956855,-819964490
27592739,3765685,-820696637
30784410,4512923,-821371601
33459316,5448220,-822129075
35959134,6248936,-822694282
37082656,6941270,-823061822
38525945,7070998,-823062845
37703100,6656389,-822538268
35186530,5768913,-821391419
