#!,zero-counter: 616
-41330589,25623200,-750896558,14456
-39136827,26715784,-749790241,14108
-39499638,28139162,-748064724,13104
-40284478,29718538,-745161602,16308
-40472019,30807060,-744450153,15436
-40332338,31629812,-744397538,14292
-40271746,32481365,-743744789,13252
-42504030,34628353,-740376776,11052
-43788452,35343013,-737070723,16152
-44528276,36459248,-736170564,14924
-43267201,37065186,-736439534,14192
-42406600,37548721,-736348756,14028
-41686862,38204074,-736124549,13984
#!,zero-counter: 16
-40834244,39110824,-737578373,14080
-41477829,39401110,-737867894,14084
-42224436,39639594,-738110872,14120
-42967718,39855217,-738344668,14108
-43687139,40077870,-738574290,14060
-44394129,40331923,-738819754,14112
-45432391,41554142,-739256650,14476
-45307145,42568576,-739365431,14384
-44944455,43651869,-739388316,14236
-44753984,44532953,-739402010,14492
-45846986,44189496,-738671607,14436
-46405475,43692290,-737288384,14660
-46220587,43877764,-735580614,14444
-45986431,44127691,-734049149,14700
-46212706,44165563,-732454472,15188
-47026103,44807157,-730195761,16688
-47890883,46195577,-726930032,16556
-48641010,47843308,-722866592,16376
-49222115,49413004,-718513760,15028
-49240952,50846583,-714252510,12308
-48791783,52228101,-710859910,10600
-48396186,53548578,-708731198,9288
-48549513,54632762,-707715472,8692
-49328233,55368363,-707736116,8680
-50555532,55959075,-708470618,8968
-51812543,56734891,-709869289,9832
-52783224,57878186,-711868939,10868
-53313447,59193417,-714264700,11908
-53703558,60281723,-717195538,12472
-54415158,60859939,-720622196,13576
-55416626,61010946,-724299720,14336
-56456532,60851959,-727869643,15288
-57245336,60536048,-731348309,15540
-57740916,60067461,-734873523,15624
-57947872,59195323,-738387912,15780
-57829335,57962821,-741814591,16564
-57312479,56629687,-744985726,17240
-56359703,55510752,-747509246,16860
-54753930,54921264,-749333120,15884
-52681287,54738025,-750568820,15300
-50765044,54743765,-751281924,21996
-49095899,54695902,-751735921,12848
-46260615,55091794,-753488642,13100
-46612161,55184686,-754057450,13324
-47115676,55370659,-754491104,13652
-49954651,54325602,-756950827,13292
-50349906,53990043,-758385635,13448
-51009117,53632729,-759885866,13620
-52007503,53201980,-761170970,14008
-53262488,52732136,-762402655,14220
-54672235,52091726,-763358080,14228
-56240896,51169466,-763962335,14256
-58024920,50003942,-764387496,14228
-60007493,48625124,-764745843,14136
-61807487,47292119,-765276706,14156
-63360986,46065099,-765952310,20912
-63619742,45129889,-766360595,14936
-63510444,44297153,-766499004,14756
-61628596,44660478,-767316876,14876
-58431357,46927325,-769285112,11444
-57236966,48908454,-770118760,19780
-56777790,50129504,-770493553,14596
-55408365,51961136,-771046536,16352
-55098269,53222878,-771095708,15444
-54980126,54037728,-771073720,15460
-54664879,54679127,-770772712,14608
-53876426,55241522,-770714980,14472
-53225305,55492994,-770860004,14236
-53956976,54573412,-770835622,14980
-55902244,52836807,-769927905,15400
-56942523,51682312,-768772116,13652
-58512684,50250063,-767380621,13232
-60779760,48618647,-764832091,16040
-65835557,46780639,-759353833,8764
-68696323,44325029,-755353735,17308
-68622212,43597193,-754465520,13004
-69932321,43672645,-753575257,12552
-70682867,43484346,-753486793,15200
-71875059,43601709,-753455780,14504
-72890272,43962124,-753027847,13988
-70969314,45815944,-753009932,11352
-65734235,51169749,-754249528,6316
-65089304,53728423,-754859297,19640
-64424629,54926701,-755194242,12688
-60039294,58119474,-756818391,19444
-58295517,60768555,-757905038,16876
-59218961,60836190,-757871857,14976
-58375936,61587137,-757883249,14296
-57721829,61966689,-757932067,14416
-57136698,62302871,-758027033,14220
#!,zero-counter: 112
-62091632,70362658,-759421180,14388
-61992711,71332360,-759110100,14652
-62062960,72198605,-758682630,14808
-63039625,72600371,-757437064,15384
-63661880,72747759,-755396101,16124
-63115063,73519805,-753344651,15892
-61748821,74576952,-751450468,14832
-60566786,75454718,-749568533,13688
-60099019,76245269,-747580124,12852
-59956622,76686913,-745796380,12416
-60624226,76860913,-744203944,12708
-62131167,76697787,-742620847,12620
-63804999,76169401,-741133135,13004
-65483358,75722345,-739725035,13404
-67087288,74998807,-738359529,13484
-68651301,74074884,-737376390,13180
-69970036,73005764,-737075499,12792
-71394897,71906396,-737265760,12256
-73052803,70755370,-737992151,11864
-75103432,69638347,-739215645,12616
-77517837,68462692,-741050567,16676
-79832787,67310900,-742988128,15536
-80130081,65868629,-743780246,14328
-77201364,66179030,-745612983,11516
-73998260,69100286,-747990699,16256
-72531964,70612593,-749476054,13144
-71108989,71685093,-750660557,14676
-69438606,73340031,-751901092,14232
-68399497,75172743,-752992713,15600
-68135534,76689013,-753069809,14068
-67694388,77157908,-753233147,13984
-67180806,77533176,-753547037,13928
-66903749,77118221,-753759329,14612
-67781706,76242415,-752691898,13720
-69751981,75142296,-750547168,12416
-71967303,73439500,-747738406,15756
-75677921,72105907,-744750356,18200
-77733410,70820516,-742307148,14208
-79135897,70049551,-740373438,14796
-79192123,69990010,-739974497,13960
-80420996,69983553,-740134667,13908
-81435996,70037861,-739820748,13824
-81627816,70647085,-739384511,13184
-80347455,72968319,-738899360,12208
-78393614,75607858,-739177140,14412
-77781124,76738931,-739690188,14584
-75677329,78538457,-740609968,15892
-73748771,81123408,-742368421,16148
-73298398,82136891,-742865089,13892
-71812665,82747506,-743864702,12852
-70509089,84369382,-745331578,14612
#!,zero-counter: 88
-76216824,88848258,-750164715,13884
-76398809,89785018,-749904532,14084
-76492400,90808513,-749629836,14032
-76540310,91794131,-749324343,14424
-77027280,92092680,-748449192,15156
-78093663,91460975,-746449682,15048
-78589636,90742124,-743926353,14980
-78173465,90332416,-741854542,14364
-77673142,90254142,-740173669,13616
-77262991,90512893,-738594576,13660
-76742100,91138194,-736867115,13680
-76085885,91907291,-735148467,13328
-75691509,92587967,-733656253,13040
-75659140,93177820,-732295690,12416
-75831495,93587202,-731016263,12176
-76365570,93777191,-730085721,12272
-77315121,93606888,-729566545,11960
-78596802,93180291,-729268342,11732
-80147630,92582339,-729331104,11724
-81931773,91778113,-729981294,12008
-83968340,90941818,-731260373,12016
-86053236,90283407,-732981089,12600
-88263352,89688357,-735115685,14964
-90558200,88929982,-737213515,15248
-90608240,87794115,-737717514,14592
-90499037,86414455,-738347365,13672
-87289942,86320315,-740238438,8556
-84045677,89832046,-743129828,12500
-83617580,91736542,-744057035,17064
-84608928,91994725,-744357746,15048
-84410041,93409020,-744341850,13744
-83971010,93863725,-744446249,13624
-83261773,94200871,-744850144,13640
-82564058,94320492,-745335397,13620
-82013710,92756099,-745827729,13940
-83376477,91382531,-744795969,14568
-85307013,90421773,-742763147,12504
-86727075,89919197,-740411256,12152
-89846163,89487624,-737356967,15460
-91628571,88857945,-734666708,14248
-92987792,88940065,-733604253,13200
-94302528,89586697,-733753244,13192
-95426305,89788132,-733356379,13236
-96156411,89909081,-732854073,13056
-95817629,90954863,-732749630,11668
-93436427,93998176,-733222706,13208
-93617624,95715845,-733973244,13368
-91974534,97755477,-735412117,16500
-91245485,98579147,-736296088,15440
-90203011,99100982,-736635948,13632
-89343403,99602501,-736930537,13596
-88509718,99922719,-737123425,13472
-87641728,100194889,-737553496,13488
-86802443,100376186,-738017723,13540
#!,zero-counter: 185
-98982880,110349327,-744901300,13856
-99748151,110845341,-744111817,16120
-99897502,111315357,-742364417,16840
-98913241,112168503,-739513428,17296
-97261649,112990963,-736001114,16004
-95832191,113535825,-731968892,14752
-95005633,113740894,-727341214,12848
-95212195,113920296,-722520772,11296
-95477019,114020490,-718308245,10068
-95872211,114574954,-715019069,8768
-95978238,115073920,-712964146,9928
-96571160,115706887,-711831323,10072
-97710017,116262926,-711323278,10540
-99375683,116437605,-711250129,10780
-101464782,116426379,-711422934,11232
-103815278,116025419,-711964457,11512
-106732917,115341943,-712904793,12016
-109763507,114275799,-714264133,12384
-112799299,113195863,-716076904,12292
-115851698,112051194,-718136312,12280
-118900084,110891028,-720433426,12056
-122110152,109669291,-723018757,28452
-125298256,108546782,-725905923,15000
-125758995,107006387,-727496329,13532
-125484909,105479792,-728582368,14980
-119056619,109418137,-732439682,9312
-117012716,111179746,-733647922,13012
-115075757,112388029,-735012895,14500
-112284330,114698841,-737436452,13624
-110933144,115915239,-738504797,12800
-110816083,116727976,-738832509,13424
-110048649,117181871,-739143768,13388
-112080206,116902003,-738430603,12040
-114942923,115802272,-735883259,15252
-118095046,115613050,-733606254,14304
-121014771,114919681,-731202905,16292
-123190468,114313141,-729018351,10744
-126594372,113915419,-726733798,14292
-128014303,114080302,-725785715,13044
-128888151,114429069,-725953588,13616
-130385792,114924983,-725851895,12528
-131977218,115767428,-725032676,13280
-133219563,116411401,-724391222,14524
-134054357,116952243,-724031888,13384
-133624188,118359415,-723544992,12376
-132345216,120177763,-723662208,14616
-131791354,121266106,-724109601,14616
-130554206,122099124,-724738841,13460
-128349228,123948236,-726189149,13876
-125930628,127172372,-727043621,10640
-123747149,129538210,-728380881,14392
-122783656,130231492,-728979879,13356
#!,zero-counter: 115
-126079017,133613145,-736009865,13416
-126372635,134397034,-735990523,13644
-125943945,134840341,-737075902,14196
-125560489,133668339,-738678862,14784
-125434729,131282618,-740470754,15604
-126187409,127724039,-741524111,17100
-126894166,123674027,-741329184,18016
-126514869,119704207,-740423898,17540
-124567034,115652062,-739672214,16220
-121407294,112057894,-738988264,13920
-118281426,108630798,-738333423,13084
-115345928,105329205,-737615262,11600
-113100841,102663733,-737289166,9772
-111695741,101004988,-737671982,9232
-110800660,100369613,-738660032,8464
-110453720,100641236,-739994755,9360
-110179111,101559145,-741472347,10056
-109450111,102922461,-742939704,10212
-108655219,105130407,-744100383,9400
-107246737,107448513,-745273905,9012
-105294156,109529247,-747030872,8940
-103201789,111457283,-749324208,8984
-101224620,112495070,-752372495,9340
-100042985,112769045,-755891192,10132
-99730551,112486285,-759656153,11460
-99943338,111858346,-763770429,13108
-101180772,110788533,-768145059,26772
-104274534,109248864,-772872792,32767
-108848799,107325424,-777304745,20156
-112641053,106094182,-780412893,16112
-113002645,105709085,-782209144,13128
-111929131,105972992,-781755822,12688
-110513380,105938496,-780228122,12940
-109767874,103714174,-777238044,12344
-110755471,103345550,-777828552,13316
-112039474,102920134,-778552250,14316
-113446468,102530541,-779290548,14792
-114431463,102362356,-780072963,14864
-115113888,102607245,-780887889,15300
-115718657,102988903,-781472294,15100
-116416182,103197512,-781689936,14780
-118588295,103125437,-781075011,13836
-119167305,102323247,-780909753,13604
-120144685,101286887,-780852580,13256
-121551976,100089124,-780959913,12964
-123177536,98961397,-781423141,13132
-124824480,97908095,-782283582,13716
-126772677,96919187,-783176532,14124
-127560313,95555073,-783789405,17268
-127691531,94466503,-783814844,14372
-126222863,94870371,-784220003,12552
-123006452,96945237,-785453064,11464
-121256320,99213061,-785971993,20852
-120324579,100257357,-785724993,16252
-118499027,101635162,-786585270,14724
-117684689,102924216,-786968502,14960
-117097614,103904174,-787209044,14724
-116641126,105171590,-787587702,15156
-116585931,106268089,-787532356,14688
-116848712,106992315,-787191671,14316
-116526318,107649526,-786889903,14368
-115560111,106951123,-786426208,15308
-118710381,104456182,-783958546,11712
-121031429,101971315,-780842252,14796
-121873725,98817448,-778453235,13504
-122335198,97814708,-776700645,10432
-124736417,97462130,-773603742,17100
-125746493,97543585,-772313098,12388
-126611104,97707117,-771958685,14740
-128219049,97648256,-771363264,14236
-129683285,97718873,-770572712,13372
-129516223,98844856,-769914460,15108
-130579598,99310251,-769703423,14852
-129529483,100075181,-770012520,14184
-125420871,103109794,-772180188,13436
-126217970,105197086,-772581999,15460
-127040121,105059759,-771780403,14748
-127161239,106067197,-771797866,4428
-122966802,109338299,-773245195,14844
-120915946,113533660,-774355501,17736
-120110269,114368494,-773897283,14136
-119503745,114064948,-774101068,14104
-118898267,113673128,-774424512,14284
#!,zero-counter: 81
-124408722,122008118,-768523436,14244
-124636017,123042342,-768133395,14288
-124763868,124206257,-767735768,14308
-124722244,125321621,-767213493,15260
-124549009,126006292,-766022085,16280
-124308720,126008551,-763658169,14960
-123805072,125569432,-760970763,14476
-123134508,125105228,-758772956,12928
-122578231,124744735,-756934094,12580
-122294343,124565990,-755384140,12452
-122272406,124731637,-754041158,13120
-122265375,125132254,-752894534,14100
-122416536,125623650,-752109547,14048
-122726248,126044494,-751274875,14164
-122927689,126275804,-750377596,13840
-123009150,126434979,-749347652,13476
-123037842,126461409,-748412138,13068
-123328436,126254891,-747453078,12772
-123897676,125857307,-746627631,12512
-124709446,125445701,-745982122,12732
-125718225,125043869,-745712100,12944
-126795165,124699812,-745814040,12632
-127917986,124339084,-746234467,12484
-129256526,123713262,-746886126,12784
-131105366,122724843,-747664782,13504
-133214779,121436813,-748622438,15584
-135435736,119825188,-749780125,14292
-137445435,118101064,-751059138,13812
-135254942,114233705,-753593116,13864
-136828152,113329174,-753243053,13120
-136153016,114331523,-754105257,13840
-134809850,115644337,-755955195,13372
-134670977,116794578,-757256870,16176
-135409503,116494409,-757187207,14748
-134093538,117585672,-758129184,12392
-132914545,119108626,-758580799,14296
-130665361,121086256,-759806303,11244
-128499333,123693421,-762350432,16964
-128717687,124549556,-762128186,14104
-126572745,125537047,-763038895,14092
-125851048,125318926,-762453443,14140
-126718582,124739808,-760908651,14552
-130125240,122580477,-757943606,11504
-133631219,119972773,-753990497,17972
-135457177,118267646,-751371798,10888
-137578924,117016530,-749334684,14776
-138913000,115914464,-748083165,13548
-141046217,116630288,-747442703,13428
-141340214,117704466,-746817891,13556
-141129231,119129941,-746477652,15716
-139477730,121458486,-746532049,13264
-137905045,123731483,-747352694,14348
-135871416,125846420,-748598930,14716
-134913314,127780862,-749363672,14464
-134089595,128257501,-749966804,10988
-131849040,129957969,-751209415,13172
-130107716,131764519,-752894001,13828
-129409816,133006147,-754134603,12504
-128676885,133774473,-754772785,13684
#!,zero-counter: 85
-131850895,140439166,-756546446,14264
-132043085,141964565,-756072839,14588
-131797559,143349920,-755369128,17380
-130632901,144601480,-753570632,17716
-128244044,145995692,-750599147,16668
-125236369,147677968,-747205550,15056
-122210282,149493211,-743786260,12800
-119732292,151074920,-740405747,12088
-117785123,152215435,-737484972,10812
-116503446,153064902,-735234246,9896
-116144247,153554856,-733677197,9548
-116939000,153710551,-732567511,9748
-118636919,153267655,-731960915,11260
-120891849,152499085,-731744078,11856
-123451004,151521151,-731681180,12696
-126410382,150268785,-731778075,13660
-129337622,148986640,-731819152,13892
-131785128,147901904,-731875206,14344
-133557395,147011216,-732057557,14164
-134841257,146367356,-732424247,13620
-135817873,145829801,-732788652,13300
-136590010,145344944,-733015839,12844
-137298678,144927318,-733245182,12248
-138159529,144362734,-733564979,11844
-139207294,143635693,-734192942,11500
-140591185,142794688,-735181258,13320
-142342395,141778053,-736532797,27592
-144511273,140655512,-738214598,14412
-146854571,139494529,-739882149,13724
-147573931,136598230,-742733978,14792
-146360382,137705501,-744064887,15532
-144574505,139125667,-746228268,14076
-142328261,140587338,-748488444,9660
-141647483,141840726,-749485489,12144
-141509523,142003597,-749852747,13060
-140802448,143513266,-750511639,14192
-139745193,144499727,-750772341,13460
-137416543,143688766,-752393225,13776
-138281473,142859436,-751679944,12916
-140025697,141064975,-750058977,14308
-141756707,140940096,-747856655,15104
-143746706,140138305,-745251823,14332
-145155995,139110586,-743331034,14676
-147066710,138579033,-741242624,11676
-148968218,137880894,-738915124,14996
-150678767,138256697,-738915560,13456
-151657366,138582638,-738465170,13012
-151439083,139650808,-737982486,13004
-151145717,141182458,-737606728,11260
-149344021,142649418,-738302710,14880
-146851765,144696042,-739910074,8572
-144580678,146893342,-741638250,15072
-142801697,148510234,-743255713,9908
-141262293,150346258,-745141488,15536
-140384581,151099439,-745131906,13344
#!,zero-counter: 90
-146158343,155636892,-748534975,13468
-146777853,156135440,-748278849,13728
-147137851,156856833,-748001756,13768
-147418715,157608693,-747728611,13956
-147872473,158178289,-747363132,13860
-148298713,158212759,-746772305,13968
-149095173,158358933,-745516637,13604
-149766096,158252805,-744013505,13964
-150494226,158079055,-742192026,13504
-151676283,158489192,-739940287,13672
-152640695,158997271,-737166277,14384
-153926651,159795167,-733942929,13876
-154689354,160419356,-730847456,13000
-154837649,161247715,-728181087,11948
-154748183,161996356,-726014976,11240
-154752130,162379013,-724458033,10772
-155106627,162480664,-723502208,10432
-155904317,162298268,-723137596,10716
-157133593,161946290,-723422709,10820
-158627823,161477427,-724384322,11740
-160716576,160626556,-725799412,13552
-163550399,159467410,-727651731,23284
-167154841,156684723,-733171016,12836
-164934638,158142096,-735267039,7728
-162951055,159914193,-737544479,15304
-162460311,160564539,-738362611,12684
-162570569,160806549,-738921329,14580
-161407774,161841825,-739585604,12376
-160109296,163581304,-740889170,15908
-160539341,164317640,-741355084,14392
-160316796,164683870,-741360194,13500
-158564477,165438382,-742579972,14584
-160146777,164888557,-740972256,11296
-162575188,163897760,-738424518,13428
-165175206,163175855,-735806502,12248
-167382639,162213223,-733513306,11104
-170217477,161453194,-731083120,14180
-172722479,161641622,-729194946,14420
-173797383,161633934,-728417411,13024
-174771462,162437765,-728432820,11132
-175352535,162865807,-727729385,14472
-175896782,163427736,-727644422,13216
-176560044,164557248,-726890479,12972
-176197055,165632556,-726494071,14640
-174338702,166625082,-726899274,11992
-172183485,168664912,-728048353,16184
-169964794,170299739,-729736004,17100
-168559147,171006366,-731320954,18508
-166450047,172500187,-732846004,15744
-165060681,173622491,-733797389,14220
-164709576,174193647,-734215596,13956
#!,zero-counter: 45
-161024533,171875080,-740738266,13184
-160569520,171353972,-741224783,13276
-160108648,170930698,-741612754,13264
-159667646,170468975,-741950446,13276
-156898483,169830574,-743629534,13380
-155977323,169389381,-744347682,13776
-154496514,168291770,-745139771,13956
-153332609,167157505,-745460564,15580
-151323157,165277728,-745674705,15008
-148682781,163441573,-746189619,14684
-145612776,161710833,-746975419,14400
-142378730,159862378,-747726112,13660
-140060981,159255301,-747901757,14320
-138120028,159243182,-747364206,11372
-137259928,159109671,-746949023,13184
-137029006,157517981,-747161883,12496
-135223311,157051679,-748199485,11480
-132614130,156635211,-750228699,10320
-129968322,156577499,-753059186,9680
-128090235,156950471,-756068306,9320
-127187433,157434643,-758730503,10028
-127063627,158064234,-760853395,11120
-127681197,158554261,-762517262,11800
-129158066,159112624,-763622026,12728
-131582773,159355534,-764055298,13900
-135187649,158907850,-764135825,14788
-139405264,157860848,-764195895,14964
-143369749,156904073,-764378915,14980
-146162998,156115998,-764838559,13864
-147632967,156271277,-765463577,13648
-148259517,156812142,-766283169,13132
-148784515,157311774,-767293557,13092
-149573194,157423250,-768314393,14124
-150924431,157122190,-769175876,15212
-152572334,156467155,-769671515,15476
-154472447,155526549,-769676107,15288
-156226136,154645110,-769248488,14096
-157214709,154150450,-768945141,13012
-157878946,153873771,-768968824,13084
-158693580,153551330,-769280818,13700
-159532775,153325111,-769919289,13892
-160284270,153281362,-770678191,14112
-160794905,153360662,-771390571,14288
-161258106,153489739,-772029086,14336
-164579277,153173739,-773134384,13964
-165235326,153356211,-773434001,14096
-166102318,153442757,-773653503,13820
-166980892,153533243,-773934490,13748
-167786256,153451138,-774305947,13600
-168648901,153303856,-774651892,13712
-169723736,153026902,-774800435,13748
-171105257,152406255,-774812170,13536
-173049053,151526277,-774744692,13376
-175153748,150554299,-774857818,13016
-177192539,149557190,-775381088,12996
-179152183,148643863,-776230421,13208
-181341010,147559940,-777116734,13976
-182754748,146157960,-777983790,27480
-183396850,144923863,-778156761,13808
-183557399,144297552,-778205166,13604
-182673194,144652000,-778686346,14960
-180855648,145545414,-779520530,12244
-178887708,146385435,-780316724,12304
-176498455,147847037,-781278316,14068
-175253857,149253906,-781997652,14964
-172771650,150730335,-783258290,14148
-171033789,152589748,-784519784,14308
-169153204,156806094,-784630941,14308
-168111883,157340041,-784757907,13972
-167407595,157543687,-784977279,14164
-167748952,156226651,-783656997,13824
-168431224,155125617,-782089027,14412
-169886899,154237902,-779985005,12036
-172215749,152396662,-776938395,14176
-175264187,150297666,-773545162,11720
-178507062,150130361,-769820379,12788
-181550479,149062362,-765808287,17192
-183505124,148801887,-763249904,16952
-183873759,149424795,-763543479,14140
-184353184,149020408,-763125779,13880
-183701166,150377226,-762179932,15456
-180015040,152267497,-762972004,7656
-176158227,155636003,-764846033,10700
-173878661,157684487,-765870773,10432
-172701774,159468397,-767010198,13632
-171776064,160671788,-767667697,14416
-171113227,162112891,-768386159,14888
-170254752,163425883,-768408273,13408
#!,zero-counter: 93
-174798682,170028212,-765244944,14276
-174847948,170962737,-764712091,14612
-174734444,172104446,-763864373,16072
-173896228,173191714,-762261916,16328
-172408017,174620380,-759907730,15124
-169912432,175954203,-757617740,14920
-167439186,177189618,-755325456,13492
-165422682,178189600,-752965327,12216
-164591730,179062007,-750173746,11424
-164300704,179614434,-747437398,12024
-164622812,179852236,-744938717,11620
-165328514,179689892,-742938389,11564
-166493227,179295662,-741524044,11320
-167766669,178510571,-740799505,12296
-169261061,177743628,-740568350,12484
-170972186,176774855,-740548223,12820
-172858989,175475409,-740834171,12600
-175007169,173957046,-741273684,12980
-177401127,172364631,-741800200,12788
-179865276,170805192,-742427925,13844
-182391846,169174514,-743226278,15600
-184729281,167664414,-744462281,14696
-186567961,166424300,-745822022,14004
-186794101,165518790,-746485528,12976
-186763807,164390714,-746839854,13356
-186143772,164106258,-747178235,13148
-185328160,164376169,-747832865,13128
-184187944,165651910,-748981928,13708
-182527037,167105763,-750545735,14156
-180555463,169280482,-752421656,14300
-178867721,170805334,-754640859,14304
-177912590,171799237,-755565217,13264
-177547493,172336253,-756219099,14928
-171714330,176092216,-760258955,13624
-171860533,174635154,-759405796,14184
-173655686,173200168,-757741795,15996
-175600792,171835164,-756034951,15156
